,Unnamed: 0,productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3,tokens,keyatm_label,Accuracy
123,30097,B000H6AK7A,LitterMaid LME9000 Elite Mega Advanced Automatic Self-Cleaning Litter Box,A3A4PH77Q2KWAA,1/1,1.0,1307836800,"Where do I begin with this $150 piece of crap?I read some pretty good reviews on this...but apparently missed most of the reviews..what was I thinking?So I got a great deal at Petco.com and it arrived this past Thursday afternoon. After putting it together, I was so excited to see it put to the test.My family just adopted two 9 month cats last week, and after years of scooping with our previous cats, I wanted to be lazy and spoil myself with this box.Immediatly I noticed that the tines were not long enough to scoop anything into the recepticle. I was immediatly disappointed. Time and time again, the LOUD motor would run and the clumps would either get broken up between the tines before the end of the cycle, or they would fall under the tines on the incline to the recepticle. I found myself scooping pretty much after every time the box was used. Then yesterday, it just stopped working. The yellow light, indicating the air cleaner was active failed to illuminate and after 10 minutes it never ran. Today, I was so frustrated, I got my money back at Petco and got me a ""clevercat"" which has awesome reviews. Yeah I may have to scoop now....but I already feel a weight off my shoulders since that demon box is gone. I feel like I won the lottery since it's out of my house. What a terrible terrible product........I've heard the older models are better...but am I willing to take that risk?? Are you?? Good luck!!",pet supplies,cats,litter housebreaking,257,pet supplies,True
124,12372,B00020V58E,Melissa & Doug Deluxe Wooden Doll High Chair,A2O7F21B0H2V7U,1/1,5.0,1200182400,"My granddaughter loves the high chair for her babies but she is 2 years old and it is hard for her to slide the tray of the high chair on. When I purchased it I thought the tray flipped up. So, I was a little disappointed in that, but the high chair is very well constructed.",toys games,dolls accessories,doll accessories,56,baby products,False
125,6709,B0000DBHHR,The First Years Everywhere Gate,A2EKVN0P3F7M8H,2/4,1.0,1152316800,"This is the third safety gate that I have bought through Amazon.com, the second of this type. The first was a wall extension gate purchased from The First Years that came bent. I didn't want to make an issue of it at the time, as my husband bent it back and we are using it. I also bought two of this type that I have purchased through Amazon.com. The first one I placed at the bottom of my stairs which took my husband, a general contractor, over an hour to install,admittedly, because of our stairs. The second gate, my husband opened this morning to find the parts broken which could not have been done during shipping. Since only one of the three gates came intact, I think other customers should be made aware to check their gates as soon as they get them for broken parts and bent rods, especially when you are dealing with the safety of your children. I am suprised that a baby company like ""Babies R Us"" does not have better control of the quality of their suppliers. I will think twice about buying any future safety items for my child on line from The First Years.",baby products,safety,gates doorways,201,baby products,True
126,26888,B000BXKU0G,White Mountain Puzzles Great Events of the Bible,AOXIID76ADK01,2/5,3.0,1293926400,"I debated on what overall rating to give this puzzle. I like White Mountain Puzzes and have many of them in my home. When I recieved this one for Christmas, I was excited. But then I noticed that it is missing books of the Bible. It has the book of the Bible around the border of the puzzle. But, it is the Protestant listing of books and is missing 7 books that are in Catholic and Orthodox Bibles. For me, that is a disappointment because I love the educational aspects of White Mountains' puzzles, such as the state puzzles. This is not one that I will do with my kids since I would have to point out that they are missing books. Other than that, it is a pretty good puzzle. I do think that there seem to be more odd shaped pieces in this one, but I could be biased since I am not really happy about the listing issue.",toys games,puzzles,jigsaw puzzles,161,toys games,True
127,16901,B0000A11ZO,Disney Winnie the Pooh Soothing Sounds Pooh Plush Toy,A1LQ8UHJ9WWT5A,0/0,5.0,1231891200,"I bought this toy when I was pregnant and after my daughter was born I found out how wonderful it really was. I was able to use this toy to help my daughter calm down and go to sleep. It is nice because you can use it on 2 different settings, womb sounds and braum's lullabye. It's been really great because I could send it with her when she spent the night with relatives and it helped her feel like she was at home. My daughter and we still use this every night! I can't life without it and my daughter can't either! WE LOVE THIS TOY!!!",toys games,stuffed animals plush,animals figures,107,toys games,True
128,16346,B00067TA6M,Touch & Discover Alphabet Town,A1SR5K6XF9LOY8,0/0,5.0,1229472000,"I bought this toy as a gift. It is very interactive and teaches valuable and relevant information. Lots of Modes and games to choose from with good volume, bold keys, clear pronounciations, and nice narrations. A very nice value and gift overall.",toys games,electronics for kids,systems accessories,42,toys games,True
129,6288,B00009VE5O,"JJ Cole Original Infant Bundle Me, Graphite",A5615DGX3W09J,4/4,4.0,1143763200,"We bought the bundle me for our daughter in Novermber. She loved it and we had no problems with it. I even washed it a couple of times with no problems. In February, one side of the zipper broke. We weren't sure what had happened. I contacted the customer service at JJ Cole and received a prompt reply. After explaining what happened, they gave me an RA# and I sent the bundle me back and received a new one the following week. Actually, this was some of the best customer service I have received in a long time. Great company, good product. I would definitely recommend!",baby products,car seats accessories,accessories,106,health personal care,False
130,17992,B000MPRG78,Baby Trend Magnum Expedition LX Jogger Travel System,A2PACZGDPW8PF8,0/0,4.0,1238716800,"I really have enjoyed this travel system. The car seat alone is great from a safety standard but as an active mom, I was anxious to get back walking after having my baby. It's great on long walks and it's made very well. It is a bit heavy but all joggers are. Just wait until you need a double. I also didn't use this as a mall or errands stroller when the baby was still in car seat because my model didn't have a front wheel that swiveled. I bought the baby trend snap n go for all that. All and all I think it's a great purchase. You get a top of the line, safe car seat and a great jogger that won't get out grown for many years. I totally recommend this stroller.",baby products,strollers,joggers,135,baby products,True
131,8472,B0002JG9CW,Crystal Body Deodorant Crystal Body Deodorant,A7N1PL214CANW,0/0,5.0,1170201600,"I prefer to use natural products whenever I can. This product is not only natural, but it is great in combatting under arm odor. I've read up on this product, and there are other uses, for example you can spray your feet if you have a foot odor problem. I highly recommend this item to all who are conscious about BO.",health personal care,personal care,deodorants antiperspirants,61,beauty,False
132,23016,B0009ZBKG4,Premier Easy Walk Harness,A85FAQ24PNRAU,0/0,5.0,1272326400,"I tried the gentle leader head collar, I tried the choke collar, I tried it all. This harness is amazing. It really does instantly make walking your dog easy and pull-free. If you are hesitant because you have tried everything--TRY THIS! Our 65 lb boxer/pit bull mix is super strong and pulled like crazy. But this was like a miracle. Now our kids can walk her and she is a pleasure to take out and about. I definitely recommend this product to all dog owners!!!!",pet supplies,dogs,collars,85,pet supplies,True
133,24694,B000FS6INU,"IRIS Plastic Exercise / Containment Pet Pen for Dogs, White",A4S7Z0TIK3ALQ,0/0,5.0,1283126400,"Love this, more affordable than anything in the pet shops and just the thing for my dog to have her puppies in. They stayed in this in the house until they were big enough to go outside and now I just leave the door open and it is their bed outside. I am very happy with it.",pet supplies,dogs,houses,57,pet supplies,True
134,32175,B000PXZVNS,Vidal Sasson VSCL881 12-Piece Home Haircutting Kit,A144Y36AKKYJZI,1/1,1.0,1316476800,"This is probably great if you have as much hair as Homer Simpson but, I don't so it takes me ages to cut my hair with them.Pay the extra money and get some good ones, these will leave you annoyed.",beauty,hair care,styling tools,40,beauty,True
135,34706,B00069AP28,Blood,A1O2E78BAH6VSQ,2/2,5.0,1325289600,"I started playing video games in 1998, starting with none other than Duke Nukem 3D. Thirteen years later, I finally get my hands on a copy of Blood. I'm blown away to say the least.Blood puts you in the shoes of Caleb, a man who worshipped the evil god Tchernobog, all for the love of a girl. Tchernobog kills you all, and you rise from your grave, pitchfork in hand and quoting ""Army of Darkness"" already (I live...Again!), you are out to massacre the entire cult of Tchernobog, and the leader himself. The game has a pretty hokey story, but what do you expect from a 1990's First Person Shooter? You're playing them for the gameplay, not to hear some epic story the caliber of Mass Effect or Metal Gear Solid.Now, the gameplay. It is once again, typical 90's FPS action, but with a few things that seperates it from games like Duke Nukem 3D or Shadow Warrior. First things first, the blood. Obviously it'll have blood with a name like Blood, but the levels are off the charts here. On the walls, on the ceiling, floors, it is EVERYWHERE. Now I've played Mortal Kombat, Soldier of Fortune, etc, but Blood has some of the most extreme over the top blood/gore/violence I have ever seen in a video game, if not the most. Onto the weapons, they have to be some of the most imaginative, funny, awesome weapons I've ever used in a video game. Heck, the game's flamethrower is a lighter and an aerosol can. Yeah, it's that awesome. Some others that really stand out is the Double Barreled Shotgun, Tommy Gun, Dynamite, Tesla Cannon, and the Voodoo Doll. Also, Blood may be the first video game to introduce secondary fire modes on all weapons. So for example, hit the fire button the the double barreled shotgun, you shoot one shell. Hit the alternative fire button, fire both barrels. It's some really cool stuff.Right now, I am going to dedicate a portion of this review to the level design. It is the best I have ever played. Sure, Doom was cool. Duke Nukem 3D had some great ideas and cool levels. Dark Forces II",toys games,games,board games,365,toys games,True
